CompNo,Phase,Group,Date,Mass,Code,DamMassBirth,DamMassWean
42107706,A1,W99/2,19990915,130,,,
42107706,A2,W99/2,19991230,210,22,535,515
42107714,A1,W99/1,19990915,135,,,
42107714,A2,W99/1,19991230,225,11,540,485
42107730,A1,W99/1,19990915,115,,,
42107730,A2,W99/1,19991230,180,11,520,500
42107730,B1,W99/1,20000703,220,00,,
42107730,B2,W99/1,20001122,240,00,,
42107748,A1,W99/3,19990915,120,,,
42107748,A2,W99/3,19991230,200,33,585,540
42107748,B1,W99/3,20000703,235,00,,
42107748,B2,W99/3,20001122,255,00,,
42107292,A1,W99/3,19990915,140,,,
42107292,A2,W99/3,19991230,220,33,520,500
42107326,A1,W99/2,19990915,115,,,
42107326,A2,W99/2,19991230,200,22,480,455
42107334,A1,W99/1,19990915,120,,,
42107334,A2,W99/1,19991230,185,11,490,475
42107359,A1,W99/1,19990915,90,,,
42107359,A2,W99/1,19991230,155,11,410,370
42107367,A1,W99/1,19990915,115,,,
42107367,A2,W99/1,19991230,185,11,435,420
42107375,A1,W99/1,19990915,115,,,
42107375,A2,W99/1,19991230,195,11,485,495
42107383,A1,W99/2,19990915,110,,,
42107383,A2,W99/2,19991230,180,22,530,500
42107383,B1,W99/2,20000703,220,00,,
42107383,B2,W99/2,20001122,240,00,,
42107391,A1,W99/3,19990915,90,,,
42107391,A2,W99/3,19991230,175,33,520,485
42107615,A1,W99/3,19990915,135,,,
42107615,A2,W99/3,19991230,210,33,560,515
42107722,A1,W99/2,19990915,135,,,
42107722,A2,W99/2,19991230,215,22,450,420
42107425,A1,W99/3,19990915,125,,,
42107425,A2,W99/3,19991230,205,33,530,495
42323246,A1,W99/3,19990915,105,,,
42323246,A2,W99/3,19991230,185,33,590,580
42323246,B1,W99/3,20000703,210,00,,
42323246,B2,W99/3,20001122,230,00,,
42978015,A1,S99/31,20000218,180,,,
42978015,A2,S99/31,20000417,238,00,490,550
42978015,B1,S99/31,20001122,250,00,,
42641985,A1,S99/2,20000218,160,,,
42641985,A2,S99/2,20000519,240,22,407,480
42641985,B1,S99/2,20001122,250,00,,
42641993,A1,S99/2,20000218,180,,,
42641993,A2,S99/2,20000519,250,22,410,430
42641993,B1,S99/2,20001122,265,00,,
42642025,A1,S99/31,20000218,155,,,
42642025,A2,S99/31,20000417,225,00,540,630
42642025,B1,S99/31,20001122,220,00,,
42642033,A1,S99/2,20000218,118,,,
42642033,A2,S99/2,20000519,173,22,350,490
42732982,A1,S99/2,20000218,160,,,
42732982,A2,S99/2,20000519,230,22,380,490
42642041,A1,S99/31,20000218,185,,,
42642041,A2,S99/31,20000417,253,00,450,630
42642058,A1,S99/1,20000218,200,,,
42642058,A2,S99/1,20000417,270,00,350,455
42642066,A1,S99/2,20000218,180,,,
42642066,A2,S99/2,20000519,250,22,430,550
42642066,B1,S99/2,20001122,255,00,,
42642074,A1,S99/31,20000218,190,,,
42642074,A2,S99/31,20000417,250,00,420,510
42642082,A1,S99/31,20000218,185,,,
42642082,A2,S99/31,20000417,260,00,410,565
42642090,A1,S99/1,20000218,190,,,
42642090,A2,S99/1,20000417,250,00,330,400
42642108,A1,S99/31,20000218,160,,,
42642108,A2,S99/31,20000417,210,00,400,530
42642108,B1,S99/31,20001122,245,00,,
42977546,A1,S99/31,20000218,190,,,
42977546,A2,S99/31,20000417,250,00,450,520
42977546,B1,S99/31,20001122,265,00,,
42642116,A1,S99/1,20000218,140,,,
42642116,A2,S99/1,20000417,210,00,310,
42642124,A1,S99/31,20000218,185,,,
42642124,A2,S99/31,20000417,255,00,450,550
42642124,B1,S99/31,20001122,260,00,,
42642132,A1,S99/1,20000218,170,,,
42642132,A2,S99/1,20000417,225,00,380,430
42642132,B1,S99/1,20001122,240,00,,
42642140,A1,S99/31,20000218,155,,,
42642140,A2,S99/31,20000417,215,00,410,560
42642165,A1,S99/1,20000218,160,,,
42642165,A2,S99/1,20000417,200,00,370,403
42642165,B1,S99/1,20001122,220,00,,
42642173,A1,S99/2,20000218,175,,,
42642173,A2,S99/2,20000519,225,22,410,420
42977553,A1,S99/2,20000218,160,,,
42977553,A2,S99/2,20000519,230,22,365,440
42977553,B1,S99/2,20001122,243,00,,
42977561,A1,S99/2,20000218,160,,,
42977561,A2,S99/2,20000519,220,22,350,450
42642207,A1,S99/2,20000218,175,,,
42642207,A2,S99/2,20000519,250,22,400,455
42642207,B1,S99/2,20001122,255,00,,
42642223,A1,S99/31,20000218,160,,,
42642223,A2,S99/31,20000417,210,00,450,505
42642223,B1,S99/31,20001122,230,00,,
42642231,A1,S99/31,20000218,185,,,
42642231,A2,S99/31,20000417,240,00,410,530
42642231,B1,S99/31,20001122,270,00,,
42977587,A1,S99/31,20000218,150,,,
42977587,A2,S99/31,20000417,200,00,410,500
42977587,B1,S99/31,20001122,220,00,,
42642249,A1,S99/31,20000218,193,,,
42642249,A2,S99/31,20000417,270,00,475,598
42642256,A1,S99/31,20000218,180,,,
42642256,A2,S99/31,20000417,240,00,465,545
42642256,B1,S99/31,20001122,260,00,,
42642264,A1,S99/31,20000218,180,,,
42642264,A2,S99/31,20000417,250,00,430,525
42642272,A1,S99/2,20000218,165,,,
42642272,A2,S99/2,20000519,240,22,450,510
42642272,B1,S99/2,20001122,220,00,,
42642280,A1,S99/31,20000218,210,,,
42642280,A2,S99/31,20000417,270,00,505,620
42642298,A1,S99/31,20000218,190,,,
42642298,A2,S99/31,20000417,260,00,465,560
42642314,A1,S99/4,20000218,140,,,
42642314,A2,S99/4,20000417,160,44,450,518
42642322,A1,S99/2,20000218,165,,,
42642322,A2,S99/2,20000519,230,22,400,410
42642330,A1,S99/31,20000218,173,,,
42642330,A2,S99/31,20000417,230,00,490,505
42642348,A1,S99/31,20000218,145,,,
42642348,A2,S99/31,20000417,205,00,395,493
42642355,A1,S99/31,20000218,150,,,
42642355,A2,S99/31,20000417,200,00,390,480
42642355,B1,S99/31,20001122,225,00,,
42642363,A1,S99/2,20000218,133,,,
42642363,A2,S99/2,20000519,223,22,425,510
42642363,B1,S99/2,20001122,230,00,,
42642371,A1,S99/4,20000218,180,,,
42642371,A2,S99/4,20000417,240,44,410,550
42642389,A1,S99/1,20000218,135,,,
42642389,A2,S99/1,20000417,190,00,375,440
42642389,B1,S99/1,20001122,195,00,,
42642397,A1,S99/31,20000218,170,,,
42642397,A2,S99/31,20000417,230,00,445,510
42642397,B1,S99/31,20001122,260,00,,
42642405,A1,S99/31,20000218,150,,,
42642405,A2,S99/31,20000417,213,00,440,570
42642405,B1,S99/31,20001122,230,00,,
42977603,A1,S99/2,20000218,168,,,
42977603,A2,S99/2,20000519,240,22,365,430
42977603,B1,S99/2,20001122,250,00,,
42642413,A1,S99/31,20000218,180,,,
42642413,A2,S99/31,20000417,243,00,550,650
42642421,A1,S99/1,20000218,140,,,
42642421,A2,S99/1,20000417,210,00,420,460
42642439,A1,S99/31,20000218,185,,,
42642439,A2,S99/31,20000417,250,00,490,575
42642447,A1,S99/1,20000218,125,,,
42642447,A2,S99/1,20000417,175,00,360,460
42642447,B1,S99/1,20001122,210,00,,
42642454,A1,S99/31,20000218,140,,,
42642454,A2,S99/31,20000417,200,00,390,520
42642454,B1,S99/31,20001122,215,00,,
42642462,A1,S99/31,20000218,140,,,
42642462,A2,S99/31,20000417,200,00,450,540
42642462,B1,S99/31,20001122,225,00,,
42642470,A1,S99/31,20000218,140,,,
42642470,A2,S99/31,20000417,200,00,440,500
42642470,B1,S99/31,20001122,215,00,,
42642488,A1,S99/4,20000218,190,,,
42642488,A2,S99/4,20000417,260,44,440,580
42642488,B1,S99/4,20001122,270,00,,
42642496,A1,S99/31,20000218,170,,,
42642496,A2,S99/31,20000417,230,00,490,570
42642504,A1,S99/31,20000218,175,,,
42642504,A2,S99/31,20000417,243,00,420,500
42642512,A1,S99/31,20000218,178,,,
42642512,A2,S99/31,20000417,245,00,450,560
42642520,A1,S99/31,20000218,160,,,
42642520,A2,S99/31,20000417,220,00,450,530
42642520,B1,S99/31,20001122,250,00,,
42642538,A1,S99/31,20000218,160,,,
42642538,A2,S99/31,20000417,215,00,410,510
42642538,B1,S99/31,20001122,250,00,,
42642546,A1,S99/1,20000218,150,,,
42642546,A2,S99/1,20000417,210,00,365,400
42642546,B1,S99/1,20001122,230,00,,
42642553,A1,S99/2,20000218,140,,,
42642553,A2,S99/2,20000519,210,22,380,450
42642553,B1,S99/2,20001122,225,00,,
42642561,A1,S99/31,20000218,170,,,
42642561,A2,S99/31,20000417,220,00,510,580
42642561,B1,S99/31,20001122,245,00,,
42642579,A1,S99/31,20000218,155,,,
42642579,A2,S99/31,20000417,218,00,400,535
42642579,B1,S99/31,20001122,240,00,,
42642587,A1,S99/31,20000218,180,,,
42642587,A2,S99/31,20000417,230,00,415,485
42642595,A1,S99/31,20000218,160,,,
42642595,A2,S99/31,20000417,213,00,360,440
42642603,A1,S99/2,20000218,140,,,
42642603,A2,S99/2,20000519,180,22,375,460
42642611,A1,S99/31,20000218,175,,,
42642611,A2,S99/31,20000417,240,00,520,620
42977629,A1,S99/31,20000218,165,,,
42977629,A2,S99/31,20000417,215,00,420,460
42977629,B1,S99/31,20001122,230,00,,
42642629,A1,S99/1,20000218,160,,,
42642629,A2,S99/1,20000417,200,00,410,450
42642629,B1,S99/1,20001122,240,00,,
42642637,A1,S99/1,20000218,170,,,
42642637,A2,S99/1,20000417,220,00,365,380
42642645,A1,S99/31,20000218,140,,,
42642645,A2,S99/31,20000417,210,00,410,495
42642645,B1,S99/31,20001122,250,00,,
42642652,A1,S99/31,20000218,165,,,
42642652,A2,S99/31,20000417,230,00,470,580
42642652,B1,S99/31,20001122,273,00,,
42642678,A1,S99/4,20000218,168,,,
42642678,A2,S99/4,20000417,250,44,535,628
42642686,A1,S99/31,20000218,165,,,
42642686,A2,S99/31,20000417,230,00,480,588
42642694,A1,S99/31,20000218,150,,,
42642694,A2,S99/31,20000417,220,00,430,533
42642694,B1,S99/31,20001122,240,00,,
42977637,A1,S99/31,20000218,150,,,
42977637,A2,S99/31,20000417,218,00,350,450
42642702,A1,S99/31,20000218,140,,,
42642702,A2,S99/31,20000417,190,00,420,560
42642702,B1,S99/31,20001122,200,00,,
42642710,A1,S99/31,20000218,155,,,
42642710,A2,S99/31,20000417,215,00,500,620
42642710,B1,S99/31,20001122,240,00,,
42642728,A1,S99/31,20000218,140,,,
42642728,A2,S99/31,20000417,210,00,440,530
42642728,B1,S99/31,20001122,220,00,,
42642751,A1,S99/1,20000218,150,,,
42642751,A2,S99/1,20000417,205,00,350,425
42642751,B1,S99/1,20001122,213,00,,
42798546,A1,S99/4,20000218,135,,,
42798546,A2,S99/4,20000417,193,44,465,630
42798546,B1,S99/4,20001122,230,00,,
42977645,A1,S99/31,20000218,160,,,
42977645,A2,S99/31,20000417,220,00,400,475
42642769,A1,S99/31,20000218,165,,,
42642769,A2,S99/31,20000417,225,00,420,523
42642777,A1,S99/1,20000218,150,,,
42642777,A2,S99/1,20000417,190,00,350,400
42642777,B1,S99/1,20001122,230,00,,
42642785,A1,S99/2,20000218,125,,,
42642785,A2,S99/2,20000519,200,22,400,550
42642793,A1,S99/1,20000218,155,,,
42642793,A2,S99/1,20000417,213,00,320,400
42642801,A1,S99/31,20000218,135,,,
42642801,A2,S99/31,20000417,185,00,360,495
42642801,B1,S99/31,20001122,220,00,,
42977652,A1,S99/31,20000218,160,,,
42977652,A2,S99/31,20000417,220,00,440,510
42977652,B1,S99/31,20001122,240,00,,
42642819,A1,S99/31,20000218,160,,,
42642819,A2,S99/31,20000417,218,00,500,560
42642835,A1,S99/1,20000218,125,,,
42642835,A2,S99/1,20000417,180,00,365,450
42642868,A1,S99/31,20000218,155,,,
42642868,A2,S99/31,20000417,230,00,415,520
42977678,A1,S99/2,20000218,155,,,
42977678,A2,S99/2,20000519,225,22,430,460
42977678,B1,S99/2,20001122,230,00,,
42642876,A1,S99/4,20000218,130,,,
42642876,A2,S99/4,20000417,185,44,420,510
42732990,A1,S99/2,20000218,148,,,
42732990,A2,S99/2,20000519,220,22,440,550
42798595,A1,S99/2,20000218,133,,,
42798595,A2,S99/2,20000519,200,22,400,430
42798595,B1,S99/2,20001122,185,00,,
42642884,A1,S99/31,20000218,135,,,
42642884,A2,S99/31,20000417,200,00,365,420
42642884,B1,S99/31,20001122,210,00,,
42642892,A1,S99/31,20000218,160,,,
42642892,A2,S99/31,20000417,220,00,525,620
42642892,B1,S99/31,20001122,250,00,,
42642900,A1,S99/31,20000218,170,,,
42642900,A2,S99/31,20000417,245,00,370,560
42642926,A1,,20000218,110,,,
42642934,A1,S99/3,20000218,120,,,
42642934,A2,S99/3,20000519,200,33,445,590
42642934,B1,S99/3,20001122,170,00,,
42642942,A1,S99/3,20000218,140,,,
42642942,A2,S99/3,20000519,220,33,410,510
42642959,A1,S99/3,20000218,150,,,
42642959,A2,S99/3,20000519,220,33,420,500
42642959,B1,S99/3,20001122,240,00,,
42977827,A1,S99/3,20000218,130,,,
42977827,A2,S99/3,20000519,200,33,485,500
42977686,A1,S99/4,20000218,130,,,
42977686,A2,S99/4,20000417,200,44,420,525
42642967,A1,S99/1,20000218,130,,,
42642967,A2,S99/1,20000417,180,00,385,398
42642967,B1,S99/1,20001122,200,00,,
42642975,A1,S99/2,20000218,130,,,
42642975,A2,S99/2,20000519,210,22,440,515
42642975,B1,S99/2,20001122,210,00,,
42642983,A1,S99/3,20000218,105,,,
42642983,A2,S99/3,20000519,155,33,390,440
42642991,A1,S99/3,20000218,150,,,
42642991,A2,S99/3,20000519,230,33,450,580
42643007,A1,S99/3,20000218,160,,,
42643007,A2,S99/3,20000519,243,33,435,535
42643015,A1,S99/2,20000218,125,,,
42643015,A2,S99/2,20000519,195,22,475,610
42643023,A1,S99/4,20000218,120,,,
42643023,A2,S99/4,20000417,173,44,475,580
42643023,B1,S99/4,20001122,180,00,,
42977694,A1,S99/3,20000218,150,,,
42977694,A2,S99/3,20000519,235,33,445,500
42643031,A1,S99/3,20000218,110,,,
42643031,A2,S99/3,20000519,210,33,530,610
42643049,A1,S99/3,20000218,140,,,
42643049,A2,S99/3,20000519,220,33,450,540
42798611,A1,S99/2,20000218,110,,,
42798611,A2,S99/2,20000519,170,22,410,460
42643056,A1,S99/4,20000218,150,,,
42643056,A2,S99/4,20000417,220,44,410,550
42643064,A1,S99/4,20000218,160,,,
42643064,A2,S99/4,20000417,230,44,490,555
42977702,A1,S99/3,20000218,150,,,
42977702,A2,S99/3,20000519,220,33,415,500
42643072,A1,S99/3,20000218,130,,,
42643072,A2,S99/3,20000519,215,33,420,495
42643072,B1,S99/3,20001122,230,00,,
42643080,A1,S99/2,20000218,143,,,
42643080,A2,S99/2,20000519,215,22,400,480
42643080,B1,S99/2,20001122,250,00,,
42643098,A1,S99/3,20000218,150,,,
42643098,A2,S99/3,20000519,240,33,490,580
42643106,A1,S99/3,20000218,145,,,
42643106,A2,S99/3,20000519,230,33,430,525
42643106,B1,S99/3,20001122,250,00,,
42643114,A1,S99/3,20000218,125,,,
42643114,A2,S99/3,20000519,200,33,440,550
42977710,A1,S99/3,20000218,120,,,
42977710,A2,S99/3,20000519,210,33,435,460
42977728,A1,S99/6,20000218,75,,,
42977728,A2,S99/6,20000417,105,,435,
42643148,A1,S99/3,20000218,115,,,
42643148,A2,S99/3,20000519,220,33,440,540
42643148,B1,S99/3,20001122,220,00,,
42977736,A1,S99/3,20000218,145,,,
42977736,A2,S99/3,20000519,220,33,405,450
42643155,A1,S99/2,20000218,135,,,
42643155,A2,S99/2,20000519,190,22,350,390
42643155,B1,S99/2,20001122,185,00,,
42733006,A1,S99/2,20000218,140,,,
42733006,A2,S99/2,20000519,210,22,500,580
42733006,B1,S99/2,20001122,215,00,,
42977744,A1,S99/3,20000218,150,,,
42977744,A2,S99/3,20000519,230,33,430,450
42643171,A1,S99/3,20000218,140,,,
42643171,A2,S99/3,20000519,210,33,400,425
42643171,B1,S99/3,20001122,220,00,,
42643189,A1,S99/3,20000218,170,,,
42643189,A2,S99/3,20000519,250,33,430,470
42643197,A1,S99/3,20000218,140,,,
42643197,A2,S99/3,20000519,225,33,450,550
42643197,B1,S99/3,20001122,225,00,,
42798629,A1,S99/3,20000218,155,,,
42798629,A2,S99/3,20000519,230,33,480,523
42977751,A1,S99/3,20000218,153,,,
42977751,A2,S99/3,20000519,240,33,410,470
42643205,A1,S99/2,20000218,100,,,
42643205,A2,S99/2,20000519,150,22,360,430
42643213,A1,S99/2,20000218,120,,,
42643213,A2,S99/2,20000519,190,22,375,410
42643213,B1,S99/2,20001122,190,00,,
42977876,A1,S99/3,20000218,140,,,
42977876,A2,S99/3,20000519,235,33,500,550
42798637,A1,S99/3,20000218,145,,,
42798637,A2,S99/3,20000519,220,33,550,575
42798637,B1,S99/3,20001122,228,00,,
42798645,A1,S99/2,20000218,140,,,
42798645,A2,S99/2,20000519,220,22,475,500
42798645,B1,S99/2,20001122,230,00,,
42643221,A1,S99/3,20000218,140,,,
42643221,A2,S99/3,20000519,230,33,550,610
42643239,A1,S99/3,20000218,135,,,
42643239,A2,S99/3,20000519,220,33,550,560
42643239,B1,S99/3,20001122,220,00,,
42643254,A1,S99/3,20000218,130,,,
42643254,A2,S99/3,20000519,210,33,425,480
42642660,A1,S99/31,20000218,165,,,
42642660,A2,S99/31,20000417,230,00,520,600
42642660,B1,S99/31,20001122,270,00,,
42642843,A1,S99/31,20000218,150,,,
42642843,A2,S99/31,20000417,205,00,490,560
42642843,B1,S99/31,20001122,240,00,,
42642850,A1,S99/31,20000218,140,,,
42642850,A2,S99/31,20000417,190,00,500,633
42642850,B1,S99/31,20001122,240,00,,
42642918,A1,S99/2,20000218,125,,,
42642918,A2,S99/2,20000519,180,22,390,540
42643130,A1,S99/3,20000218,130,,,
42643130,A2,S99/3,20000519,210,33,530,555
42643130,B1,S99/3,20001122,210,00,,
42798132,A1,S99/2,20000218,123,,,
42798132,A2,S99/2,20000519,200,22,450,510
42798132,B1,S99/2,20001122,200,00,,
42798140,A1,S99/2,20000218,150,,,
42798140,A2,S99/2,20000519,225,22,450,490
42798157,A1,S99/3,20000218,165,,,
42798157,A2,S99/3,20000519,260,33,510,620
42798165,A1,S99/2,20000218,145,,,
42798165,A2,S99/2,20000519,233,22,460,520
42798173,A1,S99/3,20000218,163,,,
42798173,A2,S99/3,20000519,270,33,510,605
42798181,A1,S99/2,20000218,120,,,
42798181,A2,S99/2,20000519,190,22,500,540
42798181,B1,S99/2,20001122,210,00,,
42798207,A1,S99/2,20000218,135,,,
42798207,A2,S99/2,20000519,220,22,430,460
42798215,A1,S99/3,20000218,130,,,
42798215,A2,S99/3,20000519,220,33,515,655
42798223,A1,S99/2,20000218,125,,,
42798223,A2,S99/2,20000519,205,22,440,490
42798249,A1,S99/3,20000218,160,,,
42798249,A2,S99/3,20000519,255,33,500,590
42798256,A1,S99/3,20000218,113,,,
42798256,A2,S99/3,20000519,180,33,490,640
42977660,A1,S99/4,20000218,135,,,
42977660,A2,S99/4,20000417,200,44,505,620
42977660,B1,S99/4,20001122,220,00,,
42798264,A1,S99/2,20000218,140,,,
42798264,A2,S99/2,20000519,220,22,380,430
42798272,A1,S99/3,20000218,148,,,
42798272,A2,S99/3,20000519,233,33,450,510
42798280,A1,S99/1,20000218,130,,,
42798280,A2,S99/1,20000417,170,00,465,470
42798280,B1,S99/1,20001122,180,00,,
42798298,A1,S99/3,20000218,150,,,
42798298,A2,S99/3,20000519,240,33,480,500
42798306,A1,S99/2,20000218,140,,,
42798306,A2,S99/2,20000519,210,22,460,470
42798314,A1,S99/3,20000218,125,,,
42798314,A2,S99/3,20000519,200,33,480,550
42798314,B1,S99/3,20001122,220,00,,
42798231,A1,S99/3,20000218,125,,,
42798231,A2,S99/3,20000519,200,33,440,510
42798231,B1,S99/3,20001122,200,00,,
42798322,A1,S99/3,20000218,120,,,
42798322,A2,S99/3,20000519,210,33,490,550
42798322,B1,S99/3,20001122,210,00,,
35641885,A2,,19961210,245,,540,560
26030817,A1,,19920721,112,0,,
26030817,A2,,19921110,170,,430,345
42798330,A1,S99/2,20000218,120,,,
42798330,A2,S99/2,20000519,190,22,400,420
42798348,A1,S99/3,20000218,110,,,
42798348,A2,S99/3,20000519,180,33,470,500
42798348,B1,S99/3,20001122,180,00,,
42798355,A1,S99/2,20000218,90,,,
42798355,A2,S99/2,20000519,155,22,390,400
43402445,A1,W00/31,20000729,200,,,
43402445,A2,W00/31,20001117,255,00,740,630
43402478,A1,W00/31,20000729,180,,,
43402478,A2,W00/31,20001117,240,00,635,510
43402593,A1,W00/3,20000913,130,,,
43402593,A2,W00/3,20001228,190,33,600,535
43402643,A1,W00/2,20000913,115,,,
43402643,A2,W00/2,20001228,170,22,500,420
43402668,A1,W00/1,20000913,140,,,
43402668,A2,W00/1,20001228,215,11,430,430
43402684,A1,W00/3,20000913,168,,,
43402684,A2,W00/3,20001228,225,33,620,510
43402692,A1,W00/3,20000913,130,,,
43402692,A2,W00/3,20001228,180,33,530,470
43402569,A1,W00/1,20000913,160,,,
43402569,A2,W00/1,20001228,250,11,480,420
43402601,A1,W00/1,20000913,105,,,
43402601,A2,W00/1,20001228,180,11,440,400
43402619,A1,W00/1,20000913,150,,,
43402619,A2,W00/1,20001228,235,11,450,410
43402676,A1,W00/1,20000913,110,,,
43402676,A2,W00/1,20001228,190,11,390,385
43402700,A1,W00/3,20000913,140,,,
43402700,A2,W00/3,20001228,205,33,580,495
43402718,A1,W00/1,20000913,140,,,
43402718,A2,W00/1,20001228,225,11,420,390
43402759,A1,W00/3,20000913,140,,,
43402759,A2,W00/3,20001228,200,33,520,420
43402767,A1,W00/2,20000913,120,,,
43402767,A2,W00/2,20001228,170,22,530,480
43404516,A1,W00/3,20000913,150,,,
43404516,A2,W00/3,20001228,210,33,640,510
43402783,A1,W00/3,20000913,150,,,
43402783,A2,W00/3,20001228,210,33,590,500
43402791,A1,W00/1,20000913,140,,,
43402791,A2,W00/1,20001228,225,11,410,390
43402809,A1,W00/3,20000913,155,,,
43402809,A2,W00/3,20001228,220,33,615,505
43402817,A1,W00/3,20000913,140,,,
43402817,A2,W00/3,20001228,220,33,650,560
43402825,A1,W00/3,20000913,145,,,
43402825,A2,W00/3,20001228,220,33,600,430
43402833,A1,W00/2,20000913,140,,,
43402833,A2,W00/2,20001228,200,22,550,450
43402841,A1,W00/3,20000913,150,,,
43402841,A2,W00/3,20001228,220,33,590,440
43402858,A1,W00/3,20000913,133,,,
43402858,A2,W00/3,20001228,210,33,580,510
43402866,A1,W00/3,20000913,145,,,
43402866,A2,W00/3,20001228,210,33,540,420
43402874,A1,W00/2,20000913,130,,,
43402874,A2,W00/2,20001228,190,22,510,420
43402882,A1,W00/3,20000913,120,,,
43402882,A2,W00/3,20001228,180,33,530,435
43402890,A1,W00/3,20000913,160,,,
43402890,A2,W00/3,20001228,230,33,640,530
43402916,A1,W00/1,20000913,130,,,
43402916,A2,W00/1,20001228,215,11,450,400
43402973,A1,W00/1,20000913,110,,,
43402973,A2,W00/1,20001228,200,11,380,365
43402999,A1,W00/3,20000913,120,,,
43402999,A2,W00/3,20001228,170,33,600,480
43403005,A1,W00/3,20000913,100,,,
43403005,A2,W00/3,20001228,155,33,520,445
43403021,A1,W00/5,20000913,100,,,
43403021,A2,W00/5,20001228,200,55,400,373
43403039,A1,W00/5,20000913,80,,,
43403039,A2,W00/5,20001228,120,55,400,450
43403047,A1,W00/1,20000913,120,,,
43403047,A2,W00/1,20001228,190,11,390,350
43403062,A1,W00/2,20000913,110,,,
43403062,A2,W00/2,20001228,183,22,485,425
43403088,A1,W00/1,20000913,120,,,
43403088,A2,W00/1,20001228,190,11,425,430
43403096,A1,W00/3,20000913,120,,,
43403096,A2,W00/3,20001228,200,33,580,500
43403104,A1,W00/3,20000913,120,,,
43403104,A2,W00/3,20001228,190,33,680,565
43403112,A1,W00/4,20000913,135,,,
43403112,A2,W00/4,20001228,225,44,610,540
43404946,A1,W00/2,20000913,120,,,
43404946,A2,W00/2,20001228,170,22,490,460
43403120,A1,W00/3,20000913,110,,,
43403120,A2,W00/3,20001228,170,33,510,450
43403138,A1,W00/3,20000913,125,,,
43403138,A2,W00/3,20001228,200,33,570,510
43403146,A1,W00/3,20000913,110,,,
43403146,A2,W00/3,20001228,185,33,600,570
43403153,A1,W00/3,20000913,130,,,
43403153,A2,W00/3,20001228,200,33,515,440
43404961,A1,W00/2,20000913,105,,,
43404961,A2,W00/2,20001228,160,22,480,380
43403161,A1,W00/3,20000913,110,,,
43403161,A2,W00/3,20001228,200,33,548,490
43403195,A1,W00/3,20000913,130,,,
43403195,A2,W00/3,20001228,200,33,525,460
43403229,A1,W00/3,20000913,120,,,
43403229,A2,W00/3,20001228,185,33,560,470
43403237,A1,W00/3,20000913,120,,,
43403237,A2,W00/3,20001228,190,33,610,470
43403260,A1,W00/3,20000913,120,,,
43403260,A2,W00/3,20001228,180,33,570,470
43403278,A1,W00/3,20000913,130,,,
43403278,A2,W00/3,20001228,200,33,515,420
43403302,A1,W00/3,20000913,110,,,
43403302,A2,W00/3,20001228,170,33,550,430
43403310,A1,W00/3,20000913,140,,,
43403310,A2,W00/3,20001228,210,33,515,415
43403344,A1,W00/1,20000913,105,,,
43403344,A2,W00/1,20001228,173,11,430,380
43403354,A1,W00/3,20000913,105,,,
43403354,A2,W00/3,20001228,170,33,585,490
43403369,A1,W00/1,20000913,120,,,
43403369,A2,W00/1,20001228,200,11,405,330
